Timestamp,Thumb Flex,Pointer Flex,Middle Flex,Ring Flex,Pinky Flex,Thumb Acc. X,Thumb Acc. Y,Thumb Acc. Z,Thumb Gyro X,Thumb Gyro Y,Thumb Gyro Z,Pointer Acc. X,Pointer Acc. Y,Pointer Acc. Z,Pointer Gyro X,Pointer Gyro Y,Pointer Gyro Z,Middle Acc. X,Middle Acc. Y,Middle Acc. Z,Middle Gyro X,Middle Gyro Y,Middle Gyro Z,Ring Acc. X,Ring Acc. Y,Ring Acc. Z,Ring Gyro X,Ring Gyro Y,Ring Gyro Z,Pinky Acc. X,Pinky Acc. Y,Pinky Acc. Z,Pinky Gyro X,Pinky Gyro Y,Pinky Gyro Z,Wrist Gyro X,Wrist Gyro Y,Wrist Gyro Z,Wrist Acc. X,Wrist Acc. Y,Wrist Acc. Z,Hand
4.079,215,252,253,255,220,-6.74,2.81,5.48,-1.27,-0.19,-4.34,-6.51,3.84,-5.64,3.87,0.63,-1.80,-4.35,7.81,-7.45,3.78,-1.17,-0.70,-3.52,7.81,-5.40,2.70,-1.87,-2.18,-1.10,9.02,-5.26,0.78,-3.18,-2.63,0.52,0.13,0.63,-51.45,-233.64,-80.75,R
4.13,215,253,252,255,219,-8.95,0.98,7.75,-0.41,-0.14,-2.61,-8.24,0.63,-7.80,2.13,0.64,-0.67,-5.63,1.77,-9.79,2.01,-0.63,-0.55,-9.18,3.46,-7.01,1.91,-1.42,-1.43,-10.46,6.41,-4.07,0.26,-2.97,-2.01,0.73,-0.08,0.84,-9.64,-125.37,-67.57,R
4.181,218,252,252,255,213,-7.35,0.34,4.64,-1.27,0.12,-3.90,-6.45,1.30,-6.92,3.51,1.10,-1.68,-3.98,2.47,-8.42,4.01,-0.54,-1.09,-5.97,4.30,-5.67,2.81,-1.04,-2.23,-3.45,5.11,-4.54,1.11,-3.07,-2.39,0.38,0.07,0.93,-24.41,-211.49,-70.37,R
4.233,215,249,251,255,214,-7.31,-1.98,4.56,-1.06,0.98,-3.37,-6.60,-1.17,-7.89,2.41,1.15,-1.02,-5.23,-1.01,-8.86,2.86,-0.47,-0.69,-8.71,-0.19,-6.50,2.54,-1.12,-1.61,-11.90,2.09,-1.80,1.20,-3.33,-2.31,0.51,-0.08,0.97,40.28,-140.69,-69.95,R
4.284,207,252,251,255,206,-7.44,-3.57,3.02,-0.74,1.07,-3.20,-4.45,-4.32,-7.16,2.78,1.96,-1.02,-3.33,0.29,-8.68,3.95,-0.20,-0.71,-5.32,0.98,-7.20,3.11,-1.34,-2.40,-6.13,3.79,-4.42,1.05,-3.85,-3.27,0.05,0.05,1.01,56.03,-187.01,-70.98,R
4.335,199,250,250,255,196,-8.00,-4.98,2.93,-1.76,1.79,-2.24,-5.66,-3.13,-9.75,1.62,1.93,0.22,-4.53,-2.62,-8.52,2.37,0.15,-0.44,-8.37,-0.78,-5.88,2.35,-0.72,-1.31,-9.61,1.60,-2.10,0.83,-2.21,-2.94,0.06,-0.19,0.97,126.59,-91.61,-66.10,R
4.385,175,250,248,255,184,-12.08,-7.91,4.41,-1.78,1.44,-2.61,-0.62,-1.33,-8.15,2.05,2.94,-0.72,-3.55,-2.42,-8.39,2.86,0.20,-1.58,-8.22,0.12,-4.33,1.88,-0.71,-2.79,-8.81,1.90,0.39,0.39,-1.57,-3.88,-0.08,-0.23,0.85,154.05,-127.14,-52.61,R
4.436,139,248,246,255,176,-7.70,-6.28,1.99,-1.99,0.84,-1.28,-6.53,-4.43,-9.58,1.12,1.99,-0.44,-6.11,-4.15,-8.68,1.71,-0.23,-1.18,-9.72,-2.29,-5.97,1.34,0.06,-1.89,-11.99,1.67,2.49,0.76,1.32,-3.30,-0.03,-0.42,0.82,134.46,-59.20,-43.95,R
4.487,103,247,245,255,176,-5.82,-8.13,-0.73,-3.72,1.22,-1.88,-2.78,-6.87,-8.91,1.98,1.04,-0.32,-3.03,-7.92,-8.27,1.52,1.35,-1.44,-7.27,-7.81,-6.28,1.47,1.19,-1.87,-10.52,-4.26,0.69,0.91,0.34,-3.29,-0.26,-0.46,0.80,122.74,-85.75,-45.84,R
4.539,52,246,242,255,173,-7.06,-11.06,0.24,-2.53,0.79,-1.69,-2.06,-7.70,-10.16,1.88,0.45,-0.83,-6.03,-8.27,-7.37,2.20,0.72,-1.84,-10.84,-6.02,-4.46,2.06,0.42,-2.51,-10.88,-1.74,2.16,0.86,-0.90,-3.40,-0.33,-0.60,0.77,116.33,-86.36,-72.45,R
4.589,3,242,240,255,169,-9.78,-9.92,0.47,-1.48,0.89,-1.50,-7.39,-6.24,-9.24,1.76,-0.00,-0.89,-8.17,-5.70,-8.40,1.85,0.59,-0.99,-11.26,-3.63,-3.48,1.87,0.53,-1.43,-10.27,-4.21,3.04,1.29,-0.25,-2.04,-0.36,-0.73,0.72,43.64,-68.30,-63.78,R
4.64,0,240,241,255,168,-3.54,-7.75,-3.28,-4.02,-1.07,-1.41,-4.60,-5.54,-7.22,1.37,-0.56,-0.72,-4.44,-6.62,-6.05,1.04,-0.22,-0.50,-7.44,-6.51,-2.60,0.86,-0.46,-0.74,-8.08,-5.82,3.27,0.53,-0.71,-1.04,-0.49,-0.58,0.70,4.94,-60.97,-43.82,R
4.691,0,237,240,255,167,-6.14,-11.25,-1.02,-1.27,-0.17,-1.28,-2.69,-8.74,-6.40,0.75,-1.58,-0.46,-3.61,-8.43,-5.49,1.30,-0.43,-0.19,-7.84,-7.73,-2.42,1.13,-0.46,-0.68,-7.80,-5.98,4.16,0.69,-0.51,-0.43,-0.50,-0.58,0.65,-16.11,-32.78,-51.64,R
4.743,0,234,238,255,167,-4.45,-7.49,-1.63,-0.48,-0.17,-0.82,-7.93,-8.00,-4.04,1.22,-3.93,-0.12,-9.47,-6.61,0.00,1.08,-3.26,0.50,-9.50,-6.85,2.82,1.50,-2.72,-0.04,-6.16,-4.76,4.55,1.20,-2.52,0.22,-0.58,-0.43,0.57,-45.72,-15.69,-56.15,R
4.793,0,229,237,255,164,-2.73,-12.17,-2.86,0.64,0.14,-1.53,-4.52,-10.64,-4.93,2.00,-2.59,0.25,-2.72,-9.48,-4.58,1.27,-3.17,1.63,-4.12,-6.97,-2.65,1.24,-1.76,0.96,-6.38,-4.25,5.34,0.96,-0.61,1.57,-0.61,-0.39,0.60,-80.32,12.51,-65.06,R
4.844,0,227,236,254,163,-3.40,-5.66,-4.33,1.61,0.27,-2.49,-5.41,-6.04,-1.04,2.66,-1.88,0.65,-9.28,-7.08,1.11,1.39,-2.34,1.60,-13.58,-5.24,9.50,1.26,-3.61,0.94,-9.98,-2.18,12.17,-0.03,-4.44,1.98,-0.56,-0.30,0.61,-85.94,16.60,-59.69,R
4.895,0,227,235,255,163,-3.20,-10.22,-0.83,0.27,-3.74,0.10,-8.88,-5.76,-2.68,0.38,-7.00,0.57,-9.68,-8.16,-4.05,0.79,-8.57,2.38,-4.52,-6.08,-9.45,-0.75,-5.68,0.98,-4.55,-2.15,-3.94,-0.97,-4.17,3.32,-0.48,-0.32,0.73,-143.43,4.21,-17.46,R
4.946,0,224,234,255,168,-5.27,-11.69,2.47,2.43,0.21,-3.17,-7.31,-10.76,-0.28,1.61,-2.27,0.47,-3.91,-8.22,-1.22,1.19,-2.13,1.98,-6.74,-8.05,4.09,0.99,-2.34,1.70,-6.97,-6.70,8.39,0.42,-2.40,2.88,-0.66,-0.17,0.71,-174.80,31.98,-20.81,R
4.998,0,225,234,255,172,-2.58,-13.84,-4.86,2.71,-4.50,-1.30,-8.22,-6.15,-1.03,0.90,-3.92,1.46,-8.80,-6.14,1.15,-0.00,-3.98,2.51,-6.95,-5.78,2.47,0.43,-3.46,2.06,-7.33,-2.93,8.46,0.44,-4.01,2.17,-0.40,-0.10,0.88,-164.00,63.60,9.95,R
5.048,0,223,233,255,164,-1.27,-3.10,-0.28,1.07,-0.24,-1.70,-3.40,-9.03,2.04,0.64,-1.59,0.07,-4.07,-7.59,3.02,0.44,-2.97,0.65,-3.05,-6.19,3.14,0.53,-2.94,0.12,-0.82,-4.35,5.70,0.48,-3.17,0.51,-0.57,0.09,0.80,-74.46,-4.03,-17.46,R
5.099,0,224,233,253,159,-2.60,-12.26,6.82,1.13,-6.17,2.02,-8.17,-5.27,3.34,1.16,-2.50,1.53,-9.21,-0.91,3.66,0.86,-1.94,2.67,-6.45,-0.77,6.93,1.42,-1.28,2.65,-3.85,1.92,10.06,2.14,-0.82,2.10,-0.53,0.08,0.85,-118.16,95.76,13.00,R
5.15,0,222,232,255,159,-0.28,-3.86,-0.96,1.47,-0.60,-1.94,-2.09,-6.52,2.17,0.17,-0.40,0.66,-5.28,-7.60,4.67,-0.40,-0.83,0.92,-5.18,-6.75,6.89,-0.17,-1.31,0.68,-2.72,-3.10,9.49,-0.15,-0.91,1.17,-0.19,0.11,0.91,-73.00,9.22,8.36,R
5.201,0,222,231,255,160,0.32,-8.75,5.90,1.62,-4.85,1.30,-10.47,-8.22,6.89,0.82,-1.50,1.30,-7.46,-4.87,5.68,0.74,-1.38,1.85,-3.55,-4.23,6.12,1.20,-0.98,1.48,-1.67,0.35,8.84,1.79,-0.14,0.93,-0.48,0.23,0.95,-59.20,84.59,-11.47,R
5.252,0,222,231,255,159,0.68,-8.79,3.14,3.78,0.18,-2.36,-2.75,-5.86,3.64,1.12,-0.13,1.05,-5.15,-3.54,6.22,0.72,-0.30,1.17,-3.69,-4.14,6.80,0.83,-0.55,0.88,-1.98,-1.18,8.92,1.02,0.56,0.70,-0.32,0.30,0.94,-31.86,79.83,-21.55,R
5.303,0,222,231,255,159,0.40,-7.13,9.62,5.58,-0.80,-1.33,-5.86,-4.41,4.79,1.34,0.36,1.86,-5.34,-0.72,5.44,1.30,0.23,2.02,-1.84,-1.17,5.60,2.10,0.72,1.98,-0.47,1.01,5.51,3.12,1.46,1.42,-0.43,0.27,0.93,-11.78,161.01,-34.55,R
5.354,17,222,231,255,160,3.70,-9.86,1.12,4.76,0.76,-1.54,-6.38,-4.93,5.35,1.70,0.00,2.33,-4.99,0.74,4.38,2.17,-0.20,1.81,-5.52,3.67,7.47,2.08,1.43,1.03,-3.65,8.69,10.41,2.12,1.34,0.19,0.33,0.20,0.92,18.13,184.81,-60.06,R
5.405,27,222,229,255,159,3.61,-5.23,8.29,3.57,0.47,-0.46,-7.28,1.27,5.57,1.63,0.68,2.91,-7.84,3.17,7.73,1.28,1.04,2.76,-2.11,0.57,4.85,2.16,0.91,2.81,-0.59,2.66,2.14,3.44,2.01,1.62,-0.12,0.41,0.92,54.75,205.51,-42.18,R
5.457,28,219,226,255,157,2.66,-2.14,5.66,2.94,1.38,-0.18,-6.59,-1.94,5.55,1.06,-0.07,1.92,-9.82,0.45,6.15,1.00,-0.54,0.62,-11.09,2.18,10.80,0.60,0.17,0.14,-7.20,8.71,12.60,-0.03,0.34,-0.07,0.67,-0.02,0.96,57.31,95.64,-55.97,R
5.507,28,215,224,255,155,1.02,-1.30,11.54,0.50,1.25,-0.25,-7.02,1.22,5.22,0.19,-0.80,-0.55,-7.63,3.16,7.52,-0.26,-0.39,0.41,-4.53,1.48,7.00,-0.02,-0.68,0.74,-2.09,3.57,4.82,0.84,-0.66,1.00,-0.01,0.26,0.98,40.34,41.44,-33.08,R
5.559,21,210,219,255,148,0.33,-1.33,11.26,2.19,0.48,-0.41,-9.23,-1.76,8.47,1.01,-1.15,0.78,-7.61,2.13,7.87,0.50,-1.87,0.36,-8.87,2.91,11.94,0.05,-1.74,0.06,-5.21,8.25,12.65,0.28,-1.70,0.13,0.61,0.00,1.03,37.48,85.08,-39.92,R
5.61,10,203,213,255,135,1.87,-0.72,9.76,0.88,0.50,-0.42,-7.23,0.16,7.90,0.63,-1.39,-0.02,-4.89,2.59,7.55,0.02,-2.77,0.39,-2.35,3.54,7.77,0.18,-4.05,-0.21,-2.27,7.09,8.73,0.65,-3.03,0.01,0.43,0.12,0.96,26.86,54.38,-43.03,R
5.66,2,191,204,255,111,1.30,-1.71,12.55,1.43,0.41,-0.58,-7.69,1.72,8.18,1.41,-1.49,0.53,-10.13,1.39,8.79,1.28,-1.70,0.27,-3.11,3.52,8.69,0.85,-2.25,-0.43,-0.67,7.77,7.37,0.84,-1.92,-0.53,0.52,0.00,0.87,30.09,74.16,-48.58,R
5.712,0,173,197,255,91,1.05,2.49,7.01,0.54,0.24,-0.42,-4.86,3.34,7.30,0.19,-2.21,-0.64,-3.16,5.20,7.10,0.26,-2.19,-0.44,-1.32,4.01,7.41,-0.75,-1.50,-0.63,-0.45,6.76,5.25,-0.80,-1.40,-0.33,0.60,0.04,0.82,13.92,-12.70,-37.41,R
5.762,0,153,199,255,82,-0.26,0.18,12.45,0.10,0.94,-0.31,-4.70,2.13,7.35,0.35,-0.62,-0.38,-2.56,1.92,6.11,0.35,-0.28,-0.45,-1.60,2.10,7.03,0.53,-0.01,-0.50,-0.45,5.32,5.26,0.67,0.22,-0.83,0.34,-0.00,0.82,52.25,42.54,-44.68,R
5.814,0,139,190,255,77,-0.04,2.09,7.90,0.19,0.63,-0.29,-5.36,1.32,8.87,0.06,-0.61,-0.46,-4.35,3.53,9.64,-0.27,-0.52,-0.42,-1.49,2.92,13.97,-0.79,-0.51,-0.42,-1.10,6.93,11.56,-1.15,-0.65,-0.29,0.76,-0.19,0.88,13.12,-35.10,-34.18,R
5.865,0,128,188,255,74,-1.20,-0.22,12.58,-1.84,0.58,-0.25,-4.87,1.20,8.23,-1.16,-0.59,-0.99,-2.83,2.53,7.35,-0.82,-0.60,-0.63,-1.46,3.14,6.63,-0.79,-0.37,-0.44,-0.01,4.82,1.93,-0.37,-0.36,-0.20,0.27,-0.08,0.89,26.86,-46.94,-37.23,R
5.915,0,121,186,255,70,-1.01,1.54,10.90,1.19,0.54,-0.25,-5.49,0.89,8.95,0.51,0.16,0.16,-5.07,2.63,10.89,0.57,0.07,-0.11,-2.70,-1.77,15.54,-3.82,-0.56,0.58,-0.66,7.29,11.51,1.44,-0.33,0.39,0.83,-0.29,0.96,23.56,43.27,-27.59,R
5.966,102,0,2,0,0,-1.18,2.80,10.39,-0.75,0.00,-0.21,-4.63,1.96,7.63,-0.39,-0.44,-0.53,-2.60,5.01,6.69,-0.45,-0.22,-0.05,-0.92,3.58,7.13,-0.29,0.12,-0.05,0.57,9.77,7.04,0.05,0.50,0.43,0.42,-0.08,0.82,-13.79,-37.05,3.05,R
6.017,104,0,3,0,0,0.02,0.11,8.36,-0.10,-0.11,0.01,-3.62,-1.45,6.83,-0.09,-0.05,0.21,-2.91,0.58,9.85,-0.69,0.37,-0.06,-2.15,0.96,10.37,-2.63,-0.08,0.25,-0.73,5.99,8.75,-0.08,0.62,0.08,0.56,-0.19,0.87,13.61,-22.89,-15.32,R
6.068,46,0,0,0,26,-0.61,-0.07,11.52,-1.12,0.32,-0.16,-5.73,0.56,10.28,-0.97,0.15,-0.51,-3.02,4.22,8.86,-0.52,0.01,-0.13,-1.38,1.62,9.82,-0.88,-0.09,0.28,-0.59,5.60,7.81,0.16,-0.47,0.08,0.29,-0.14,0.95,-2.14,-34.18,-8.30,R
6.119,82,0,3,0,0,-0.56,0.63,9.11,-0.32,-0.10,0.43,-4.14,-0.07,8.36,-0.51,-0.12,0.32,-2.50,1.14,8.40,-0.72,-0.21,0.45,-0.01,-2.90,10.87,-0.39,0.12,0.27,-0.96,5.79,7.95,-0.44,0.41,0.11,0.39,-0.15,0.90,15.75,-37.41,-0.85,R
6.17,83,0,2,0,3,0.33,-1.02,9.50,-0.71,-0.47,0.42,-4.15,-1.18,8.50,-0.39,-0.10,0.29,-2.60,1.24,8.60,-0.21,0.08,0.26,-0.75,-0.29,9.03,-0.65,-0.16,0.41,-1.00,4.93,8.36,-0.08,-0.13,0.49,0.27,-0.15,0.88,11.05,-29.24,-1.77,R
6.221,91,0,2,0,0,0.22,-0.32,8.84,-0.98,0.05,0.56,-4.57,-0.12,8.34,-0.08,-0.04,0.44,-3.24,1.24,9.58,0.15,-0.08,0.36,-1.76,0.23,9.57,-0.15,-0.04,0.39,-0.12,6.28,7.86,0.63,-0.16,0.69,0.51,-0.29,0.82,18.13,16.11,5.13,R
6.272,106,0,2,0,0,-1.13,0.58,11.35,-0.52,0.04,-0.01,-4.88,1.68,8.74,-0.31,-0.07,-0.09,-2.79,3.69,7.78,-0.25,0.01,0.08,-0.84,1.13,9.54,-0.37,-0.04,-0.00,-0.43,5.40,8.59,-0.26,0.04,-0.02,0.44,-0.18,0.95,-9.03,-21.18,6.84,R
6.324,84,0,1,0,1,0.46,-1.83,10.05,-0.11,0.13,-0.07,-4.06,-1.41,9.16,0.09,-0.02,0.10,-2.45,1.12,10.05,-0.03,0.05,0.04,-1.37,0.51,9.88,-0.05,-0.07,0.05,-0.54,5.42,8.22,0.11,-0.03,0.09,0.39,-0.17,0.91,2.14,9.89,-0.37,R
6.374,97,0,1,0,0,-0.62,-1.44,10.70,-0.69,0.23,-0.35,-4.47,-0.21,8.82,-0.12,-0.04,0.01,-2.73,2.05,8.95,-0.21,0.09,0.06,-0.50,-0.68,9.92,-0.29,-0.04,-0.01,-0.09,5.15,8.49,-0.05,0.06,0.08,0.34,-0.17,0.92,-2.93,-16.42,0.73,R
6.425,85,0,2,0,0,-0.42,-1.51,8.30,-0.74,0.53,-0.23,-4.24,-0.69,8.85,-0.12,-0.09,0.10,-2.80,1.76,9.49,-0.09,0.00,0.11,0.09,-2.61,8.69,-0.22,-0.09,0.35,-0.48,5.64,8.38,0.01,0.11,0.06,0.46,-0.19,0.91,2.20,-9.77,-2.08,R
6.476,9,0,0,0,41,-0.57,-1.85,9.78,-0.55,0.37,-0.14,-4.25,-0.11,8.71,-0.27,0.02,-0.04,-2.67,1.89,9.23,-0.19,0.09,0.04,-1.04,-0.35,9.79,-0.17,-0.03,-0.01,-0.13,7.13,6.98,-0.15,0.04,-0.00,0.32,-0.16,0.92,-0.24,-5.62,1.77,R
6.527,100,0,0,0,0,-1.46,-3.60,9.89,-0.77,0.80,-0.16,-4.30,-0.22,8.94,-0.21,-0.13,0.04,-2.52,1.91,9.22,-0.15,-0.09,0.09,-1.06,-1.88,10.03,-0.40,-0.05,0.11,-0.29,5.65,8.11,-0.22,0.09,0.12,0.39,-0.18,0.91,5.68,-12.70,0.67,R
6.578,103,0,2,0,0,-1.36,-2.72,9.43,-0.01,0.01,0.16,-4.04,-1.13,8.65,-0.18,-0.04,0.13,-2.68,1.63,9.34,0.03,-0.01,0.11,-0.85,-1.51,9.88,-0.08,-0.06,0.18,-0.45,5.41,8.38,0.07,-0.04,0.14,0.34,-0.17,0.92,4.15,1.59,4.09,R
6.629,54,0,0,0,16,-1.26,-2.94,9.47,0.12,0.04,0.19,-4.13,-0.66,9.14,0.00,-0.19,0.14,-2.66,1.64,9.36,-0.09,-0.07,0.15,-0.87,-0.34,9.90,0.03,-0.07,0.04,-0.55,5.48,8.42,0.06,-0.00,0.13,0.38,-0.20,0.92,5.25,-1.10,2.56,R
6.68,98,0,1,0,2,-1.27,-2.64,9.51,0.13,0.01,0.11,-4.16,-1.07,9.11,0.11,-0.07,0.13,-2.73,1.82,9.41,0.12,-0.01,0.06,-1.08,-0.41,9.75,0.02,-0.04,0.06,-0.50,5.57,8.24,0.12,-0.02,0.11,0.39,-0.21,0.91,1.34,7.63,0.18,R
6.731,60,0,0,0,0,-1.27,-2.65,9.42,0.01,0.01,0.03,-3.96,-0.33,8.85,0.14,-0.02,0.04,-2.62,1.95,9.30,0.06,-0.00,0.02,-0.93,-0.58,9.81,-0.03,-0.01,0.05,-0.20,5.54,8.31,0.05,0.01,0.07,0.38,-0.19,0.92,-1.59,5.55,0.06,R
6.782,71,0,0,0,17,-1.27,-2.62,9.50,0.00,0.06,-0.05,-4.00,-0.46,9.14,0.10,0.04,0.03,-2.66,1.73,9.47,0.07,0.04,-0.00,-0.91,-0.68,9.79,0.02,-0.00,0.02,-0.22,5.52,8.26,0.04,0.00,0.04,0.37,-0.19,0.92,-2.93,4.64,-0.24,R
6.833,105,0,2,0,0,-1.63,-2.51,9.53,-0.03,0.11,-0.07,-4.08,-0.29,8.98,0.09,0.05,0.01,-2.69,1.81,9.31,0.01,0.02,-0.01,-0.95,-0.66,9.82,-0.01,0.00,0.01,-0.20,5.49,8.30,0.01,0.02,0.01,0.39,-0.19,0.92,-2.32,3.78,-0.85,R
6.884,73,0,1,0,9,-1.42,-2.63,9.36,-0.04,0.04,-0.06,-4.04,-0.32,9.03,0.04,0.04,-0.02,-2.74,1.79,9.24,-0.04,0.02,-0.01,-0.76,-0.66,9.64,-0.02,0.01,0.01,-0.19,5.45,8.31,-0.00,0.02,0.01,0.37,-0.19,0.93,-2.50,1.16,-0.24,R
6.935,11,0,0,0,40,-1.51,-2.71,9.55,0.02,0.04,0.00,-4.11,-0.35,9.03,0.01,0.03,0.03,-2.68,1.79,9.33,-0.01,0.04,0.01,-0.90,-0.66,9.84,-0.03,0.02,0.01,-0.16,5.54,8.23,0.01,0.00,0.01,0.39,-0.19,0.91,-0.18,5.19,-0.18,R
6.986,0,13,0,0,0,-1.50,-2.57,9.58,-0.00,0.00,-0.03,-4.09,-0.24,9.08,0.00,0.04,-0.02,-2.64,1.76,9.33,-0.06,0.02,-0.02,-0.93,-0.62,9.81,-0.03,0.01,-0.01,-0.12,5.56,8.33,-0.01,0.01,-0.03,0.39,-0.19,0.92,-1.10,-1.95,-0.06,R
7.037,43,0,0,0,22,-1.50,-2.64,9.53,-0.03,0.02,-0.05,-4.08,-0.50,9.04,0.01,0.03,-0.00,-2.64,1.73,9.25,0.00,0.01,-0.00,-0.89,-0.68,9.82,-0.02,0.01,0.01,-0.19,5.54,8.32,0.01,0.01,0.01,0.37,-0.19,0.92,-0.92,1.71,-0.24,R
7.088,100,0,1,0,6,-1.54,-2.68,9.45,-0.01,0.01,-0.03,-3.98,-0.27,8.96,-0.01,0.02,0.00,-2.65,1.77,9.31,-0.04,0.01,-0.00,-0.89,-0.69,9.82,-0.02,0.01,-0.00,-0.18,5.53,8.31,0.02,0.01,-0.02,0.39,-0.18,0.92,-0.98,-0.61,-0.37,R
7.139,103,0,2,0,0,-1.59,-2.71,9.52,-0.03,0.01,-0.03,-4.02,-0.27,9.04,0.01,0.04,-0.01,-2.66,1.81,9.29,-0.04,0.02,0.00,-0.88,-0.71,9.83,-0.01,0.01,0.00,-0.19,5.53,8.37,0.01,0.01,-0.01,0.38,-0.18,0.92,-1.10,-0.12,0.00,R
7.19,64,0,0,0,12,-1.52,-2.67,9.46,0.03,0.05,-0.07,-4.07,-0.34,9.05,-0.02,0.02,0.00,-2.61,1.78,9.30,-0.04,0.02,0.00,-0.90,-0.68,9.83,-0.01,0.02,0.00,-0.16,5.54,8.31,0.01,0.01,-0.00,0.38,-0.18,0.92,-0.37,0.49,0.49,R
7.241,90,0,0,0,14,-1.57,-2.58,9.57,0.00,0.04,-0.01,-4.07,-0.34,9.02,0.00,0.03,0.01,-2.69,1.77,9.24,-0.04,0.01,0.01,-0.89,-0.70,9.84,-0.01,0.02,0.01,-0.12,5.55,8.26,0.04,0.01,-0.00,0.40,-0.18,0.92,-0.18,0.37,0.24,R
7.292,64,0,1,0,0,-1.58,-2.71,9.49,-0.01,0.03,-0.01,-4.00,0.11,9.37,0.09,0.07,0.03,-2.64,1.65,9.34,-0.03,0.01,-0.00,-0.89,-0.67,9.81,0.01,0.01,-0.00,-0.11,5.64,8.30,0.03,0.02,-0.01,0.38,-0.18,0.91,0.06,0.61,0.55,R
7.343,40,0,0,0,26,-1.50,-2.64,9.55,-0.03,0.03,-0.01,-4.26,-0.01,9.34,-0.02,0.04,0.00,-2.58,1.82,9.20,-0.06,0.01,-0.00,-0.94,-0.71,9.77,-0.01,0.01,-0.00,-0.15,5.57,8.31,0.01,0.02,-0.01,0.38,-0.17,0.92,-0.49,-0.43,0.00,R
7.394,97,0,0,0,9,-1.55,-2.72,9.53,-0.01,0.02,-0.01,-4.08,-0.31,8.98,-0.01,0.03,0.00,-2.73,1.66,9.27,-0.03,0.01,-0.00,-0.88,-0.72,9.85,-0.00,0.01,-0.00,-0.15,5.59,8.27,0.01,0.02,-0.01,0.38,-0.18,0.92,0.37,0.12,0.06,R
7.446,59,0,0,0,0,-1.58,-2.82,9.50,0.01,0.01,-0.01,-4.12,-0.32,8.99,-0.01,0.02,-0.00,-2.69,1.77,9.28,-0.03,0.00,0.01,-0.90,-0.72,9.82,0.00,0.01,-0.00,-0.14,5.60,8.31,0.01,0.02,-0.01,0.39,-0.18,0.92,0.55,0.31,0.12,R
7.496,32,0,0,0,30,-1.58,-2.75,9.55,0.00,0.01,-0.02,-4.14,-0.33,9.10,-0.02,0.02,-0.01,-2.64,1.75,9.28,-0.03,0.01,-0.01,-0.89,-0.71,9.83,-0.00,0.01,-0.01,-0.16,5.54,8.29,0.02,0.01,-0.01,0.38,-0.18,0.92,0.18,-0.18,-0.18,R
7.547,97,0,0,0,11,-1.49,-2.62,9.37,0.10,-0.00,-0.04,-4.17,-0.30,9.05,0.02,0.02,0.01,-2.72,1.75,9.23,-0.05,0.01,0.01,-0.91,-0.69,9.81,-0.01,0.01,0.00,-0.17,5.52,8.26,0.01,0.02,0.00,0.38,-0.18,0.92,1.22,1.34,-0.12,R
7.598,67,0,2,0,0,-1.54,-2.72,9.55,0.02,0.02,-0.02,-4.07,-0.26,9.05,0.01,0.02,0.00,-2.66,1.77,9.27,-0.05,0.01,-0.00,-0.84,-0.71,9.88,-0.01,0.01,-0.01,-0.12,5.59,8.22,-0.00,0.01,-0.03,0.39,-0.18,0.92,-0.18,-0.73,-0.06,R
7.649,63,0,1,0,13,-1.60,-2.65,9.54,-0.01,0.03,-0.03,-4.14,-0.28,9.08,-0.02,0.03,-0.03,-2.77,1.69,9.30,-0.05,0.01,-0.01,-0.90,-0.71,9.85,-0.01,0.00,-0.03,-0.13,5.58,8.31,-0.01,0.01,-0.04,0.38,-0.18,0.92,0.61,-0.98,-0.31,R
7.7,67,0,0,0,16,-1.55,-2.84,9.57,0.01,0.01,-0.04,-4.09,-0.25,9.06,-0.03,0.01,-0.01,-2.69,1.72,9.31,-0.06,-0.01,-0.00,-0.95,-0.72,9.80,-0.01,0.01,-0.01,-0.18,5.50,8.27,-0.01,0.02,-0.02,0.38,-0.18,0.92,0.85,-1.10,0.00,R
7.751,104,0,2,0,0,-1.51,-2.68,9.49,0.02,0.02,-0.02,-4.06,-0.30,9.03,-0.01,0.01,-0.01,-2.69,1.75,9.28,-0.02,-0.00,-0.01,-0.86,-0.73,9.83,-0.02,0.01,-0.01,-0.17,5.61,8.30,-0.01,0.01,-0.02,0.39,-0.18,0.92,0.43,-0.43,-0.06,R
7.802,69,0,1,0,10,-1.55,-2.71,9.51,-0.01,0.02,-0.04,-4.02,-0.33,9.02,-0.03,0.00,-0.02,-2.67,1.66,9.29,-0.05,-0.01,-0.01,-0.88,-0.77,9.82,-0.01,0.00,-0.02,-0.14,5.52,8.27,-0.01,0.01,-0.02,0.37,-0.18,0.92,0.92,-0.67,-0.43,R
7.853,86,0,2,0,0,-1.60,-2.77,9.36,0.11,0.04,-0.02,-4.01,-0.24,8.98,0.02,-0.03,0.00,-2.68,1.67,9.31,-0.02,-0.02,-0.00,-0.87,-0.74,9.78,-0.02,0.00,-0.01,-0.19,5.54,8.31,-0.01,0.01,-0.01,0.39,-0.19,0.92,2.99,0.73,-0.92,R
7.904,98,0,0,0,9,-1.52,-2.74,9.52,0.01,0.02,-0.04,-4.07,-0.37,9.02,-0.02,0.01,-0.01,-2.66,1.67,9.32,-0.03,-0.01,-0.01,-0.86,-0.71,9.79,-0.01,0.00,-0.01,-0.16,5.53,8.35,-0.00,0.01,-0.01,0.37,-0.18,0.92,0.18,-0.55,-0.61,R
